localId,TalkerId,Type,SubType,IsSender,CreateTime,Status,StrContent,StrTime,Remark,NickName,Sender
47652,12,10000,0,0,1727187268,,<revokemsg>"周靖博" 撤回了一条消息</revokemsg>,2024/9/24 22:14,周靖博,曉akatsuki,wxid_ca93eprz4dud12
47806,12,49,57,0,1727190892,,,2024/9/24 23:14,234277王肖鉴,困,wxid_8ddz7t2vh9d822
47827,12,1,0,0,1727191981,,问一下,2024/9/24 23:33,吴瀚,航空母舰舰长,wxid_hvi718uqwmja22
47828,12,1,0,0,1727191992,,谁愿意当主持人,2024/9/24 23:33,吴瀚,航空母舰舰长,wxid_hvi718uqwmja22
47829,12,47,0,0,1727192022,,<msg><emoji fromusername="wxid_wnmoz2mak6xy12" tousername="53338822796@chatroom" type="1" idbuffer="media:0_0" md5="cad1517cc2c9d3083eb3ad4ae5ccdbdf" len="6112" productid="" androidmd5="cad1517cc2c9d3083eb3ad4ae5ccdbdf" androidlen="6112" s60v3md5="cad1517cc2c9d3083eb3ad4ae5ccdbdf" s60v3len="6112" s60v5md5="cad1517cc2c9d3083eb3ad4ae5ccdbdf" s60v5len="6112" cdnurl="http://vweixinf.tc.qq.com/110/20401/stodownload?m=cad1517cc2c9d3083eb3ad4ae5ccdbdf&amp;filekey=3043020101042f302d02016e0402534804206361643135313763633263396433303833656233616434616535636364626466020217e0040d00000004627466730000000131&amp;hy=SH&amp;storeid=323032313037323831393537343630303061613637313135313531363835393936376234306230303030303036653031303034666231&amp;ef=1&amp;bizid=1022" designerid="" thumburl="" encrypturl="http://vweixinf.tc.qq.com/110/20402/stodownload?m=895e6a83e49f39fe78ff688f3fb58f75&amp;filekey=3043020101042f302d02016e0402534804203839356536613833653439663339666537386666363838663366623538663735020217f0040d00000004627466730000000131&amp;hy=SH&amp;storeid=323032313037323831393537343630303061663538653135313531363835393936376234306230303030303036653032303034666232&amp;ef=2&amp;bizid=1022" aeskey="92589565255c4023a27840a8926495ba" externurl="http://vweixinf.tc.qq.com/110/20403/stodownload?m=1ba3fe7357a608d99946de6732c842b2&amp;filekey=3043020101042f302d02016e040253480420316261336665373335376136303864393939343664653637333263383432623202020730040d00000004627466730000000131&amp;hy=SH&amp;storeid=323032313037323831393537343630303062393333373135313531363835393936376234306230303030303036653033303034666233&amp;ef=3&amp;bizid=1022" externmd5="20a9bcd5ef3e58fa6203f3b76a391093" width="74" height="77" tpurl="" tpauthkey="" attachedtext="" attachedtextcolor="" lensid="" emojiattr="" linkid="" desc=""></emoji></msg>,2024/9/24 23:33,耿一文,枭河,wxid_wnmoz2mak6xy12
47830,12,1,0,0,1727192052,,提名耿一文,2024/9/24 23:34,高嘉焕,焕焕,wxid_27dzdb2mc8k622
47831,12,10000,4,0,1727192075,,"""耿一文"" 拍了拍 ""高嘉焕"" [庆祝]",2024/9/24 23:34,耿一文,枭河,wxid_wnmoz2mak6xy12
47832,12,1,0,0,1727192087,,班里优秀的人才那么多,2024/9/24 23:34,耿一文,枭河,wxid_wnmoz2mak6xy12
47833,12,1,0,0,1727192093,,哪里轮的上我,2024/9/24 23:34,耿一文,枭河,wxid_wnmoz2mak6xy12
47834,12,1,0,0,1727192103,,我看高嘉焕就不错,2024/9/24 23:35,耿一文,枭河,wxid_wnmoz2mak6xy12
47835,12,1,0,0,1727192105,,&王唯钧,2024/9/24 23:35,高嘉焕,焕焕,wxid_27dzdb2mc8k622
47836,12,1,0,0,1727192123,,[耶],2024/9/24 23:35,高嘉焕,焕焕,wxid_27dzdb2mc8k622
47837,12,49,57,0,1727192150,,,2024/9/24 23:35,高嘉焕,焕焕,wxid_27dzdb2mc8k622
47838,12,49,57,0,1727192196,,,2024/9/24 23:36,heya.,heya.,wxid_xd3m10d9rkyd12
47913,12,3,0,0,1727221572,,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""4cf8ccbd9fce0c6a3fb9869d8bf9cd68"" encryver=""1"" cdnthumbaeskey=""4cf8ccbd9fce0c6a3fb9869d8bf9cd68"" cdnthumburl=""3057020100044b3049020100020491ecae6c02032f4f55020478de512a020466f34f42042466336337613538632d303932352d343864662d616535342d376130646531313262623635020405292a010201000405004c4cd100"" cdnthumblength=""7670"" cdnthumbheight=""120"" cdnthumbwidth=""90"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3057020100044b3049020100020491ecae6c02032f4f55020478de512a020466f34f42042466336337613538632d303932352d343864662d616535342d376130646531313262623635020405292a010201000405004c4cd100"" length=""260478"" cdnbigimgurl=""3057020100044b3049020100020491ecae6c02032f4f55020478de512a020466f34f42042466336337613538632d303932352d343864662d616535342d376130646531313262623635020405292a010201000405004c4cd100"" hdlength=""10018941"" md5=""b09dcaa2c58d824005842a638e7b8b77"" hevc_mid_size=""260478"" originsourcemd5=""fa63b199f644ecc5a89d6294e9fc1bcc"" />
	<platform_signature />
	<imgdatahash />
	<ImgSourceInfo>
		<ImgSourceUrl />
		<BizType>0</BizType>
	</ImgSourceInfo>
</msg>
",2024/9/25 7:46,苏-祝哲楷-24421036,英玠,wxid_1zeuiqqkqgqp22
47916,12,3,0,0,1727221577,,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""b7b65cc7102124495649d91db8a8edbe"" encryver=""1"" cdnthumbaeskey=""b7b65cc7102124495649d91db8a8edbe"" cdnthumburl=""3057020100044b3049020100020491ecae6c02032f4f55020478de512a020466f34f45042438383164336535642d356139352d343639312d623530382d376461663435366630633366020405252a010201000405004c55cd00"" cdnthumblength=""7723"" cdnthumbheight=""90"" cdnthumbwidth=""120"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3057020100044b3049020100020491ecae6c02032f4f55020478de512a020466f34f45042438383164336535642d356139352d343639312d623530382d376461663435366630633366020405252a010201000405004c55cd00"" length=""259388"" cdnbigimgurl=""3057020100044b3049020100020491ecae6c02032f4f55020478de512a020466f34f45042438383164336535642d356139352d343639312d623530382d376461663435366630633366020405252a010201000405004c55cd00"" hdlength=""9863203"" md5=""0731de74b72809d08daaf911647bce0f"" hevc_mid_size=""259388"" originsourcemd5=""0f7dcce7fab6785b395e959efb93e21c"" />
	<platform_signature />
	<imgdatahash />
	<ImgSourceInfo>
		<ImgSourceUrl />
		<BizType>0</BizType>
	</ImgSourceInfo>
</msg>
",2024/9/25 7:46,苏-祝哲楷-24421036,英玠,wxid_1zeuiqqkqgqp22
47918,12,3,0,0,1727221581,,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""6b2e8d2a669a1012fac474760504cff1"" encryver=""1"" cdnthumbaeskey=""6b2e8d2a669a1012fac474760504cff1"" cdnthumburl=""3057020100044b3049020100020491ecae6c02032f4f55020478de512a020466f34f4a042438653864633363392d376362642d346435642d613861382d613831373564323630663234020405252a010201000405004c53d900"" cdnthumblength=""7865"" cdnthumbheight=""90"" cdnthumbwidth=""120"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3057020100044b3049020100020491ecae6c02032f4f55020478de512a020466f34f4a042438653864633363392d376362642d346435642d613861382d613831373564323630663234020405252a010201000405004c53d900"" length=""244016"" cdnbigimgurl=""3057020100044b3049020100020491ecae6c02032f4f55020478de512a020466f34f4a042438653864633363392d376362642d346435642d613861382d613831373564323630663234020405252a010201000405004c53d900"" hdlength=""7416629"" md5=""01f9c5f5e57f6685fa1e57b57f760893"" hevc_mid_size=""244016"" originsourcemd5=""c214a58f7a839ef102614add9a398d74"" />
	<platform_signature />
	<imgdatahash />
	<ImgSourceInfo>
		<ImgSourceUrl />
		<BizType>0</BizType>
	</ImgSourceInfo>
</msg>
",2024/9/25 7:46,苏-祝哲楷-24421036,英玠,wxid_1zeuiqqkqgqp22
47920,12,3,0,0,1727221588,,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""57ce348ae1bf16254d694bb37fec9873"" encryver=""1"" cdnthumbaeskey=""57ce348ae1bf16254d694bb37fec9873"" cdnthumburl=""3052020100044b3049020100020491ecae6c02033d1200020497fff46d020466f34f4f042432333139356133312d313764622d346662352d396438372d303330646561643637343436020405252a010201000400"" cdnthumblength=""7837"" cdnthumbheight=""90"" cdnthumbwidth=""120"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3052020100044b3049020100020491ecae6c02033d1200020497fff46d020466f34f4f042432333139356133312d313764622d346662352d396438372d303330646561643637343436020405252a010201000400"" length=""244217"" cdnbigimgurl=""3052020100044b3049020100020491ecae6c02033d1200020497fff46d020466f34f4f042432333139356133312d313764622d346662352d396438372d303330646561643637343436020405252a010201000400"" hdlength=""8772551"" md5=""ebecb094f5558d096f652942deb0378f"" hevc_mid_size=""244217"" originsourcemd5=""afff223f84ed11d0f578113d194307f2"" />
	<platform_signature />
	<imgdatahash />
	<ImgSourceInfo>
		<ImgSourceUrl />
		<BizType>0</BizType>
	</ImgSourceInfo>
</msg>
",2024/9/25 7:46,苏-祝哲楷-24421036,英玠,wxid_1zeuiqqkqgqp22
47921,12,1,0,0,1727221590,,清晨绝赞晨光,2024/9/25 7:46,苏-祝哲楷-24421036,英玠,wxid_1zeuiqqkqgqp22
47924,12,1,0,0,1727221597,,只恨性能不足,2024/9/25 7:46,苏-祝哲楷-24421036,英玠,wxid_1zeuiqqkqgqp22
47927,12,1,0,0,1727221651,,丁达尔效应,2024/9/25 7:47,周靖博,曉akatsuki,wxid_ca93eprz4dud12
47928,12,1,0,0,1727221749,,达利园效应,2024/9/25 7:49,王煜晖,解释很麻烦的,wxid_u2k8rtzozfaq22
47929,12,1,0,0,1727221766,,哈哈哈哈,2024/9/25 7:49,智文静,风和水的约定,wxid_v1wybff3kymy22
47931,12,1,0,0,1727221912,,第一张最好看,2024/9/25 7:51,赵福睿,yanami,wxid_f8rwj3qlzdw222
47932,12,1,0,0,1727221940,,我觉得第二张最好看,2024/9/25 7:52,周靖博,曉akatsuki,wxid_ca93eprz4dud12
47933,12,1,0,0,1727221972,,差不多,2024/9/25 7:52,赵福睿,yanami,wxid_f8rwj3qlzdw222
47934,12,1,0,0,1727221980,,一个横的一个竖的,2024/9/25 7:53,赵福睿,yanami,wxid_f8rwj3qlzdw222
47936,12,1,0,0,1727222016,,哈哈雾霾,2024/9/25 7:53,魏子彧,未来電波基地,wxid_wbnuunbi6cn122
47938,12,1,0,0,1727222037,,没人get到第三张吗,2024/9/25 7:53,智文静,风和水的约定,wxid_v1wybff3kymy22
47939,12,1,0,0,1727222039,,??,2024/9/25 7:53,智文静,风和水的约定,wxid_v1wybff3kymy22
47941,12,1,0,0,1727222067,,第三张雾霾最严重,2024/9/25 7:54,周靖博,曉akatsuki,wxid_ca93eprz4dud12
47943,12,1,0,0,1727222077,,6,2024/9/25 7:54,周渝翔,翔三岁,wxid_8al59y6zxndu22
47945,12,1,0,0,1727222086,,原来是雾霾…,2024/9/25 7:54,智文静,风和水的约定,wxid_v1wybff3kymy22
47946,12,1,0,0,1727222089,,（）,2024/9/25 7:54,智文静,风和水的约定,wxid_v1wybff3kymy22
47947,12,47,0,0,1727222099,,<msg><emoji fromusername="wxid_ca93eprz4dud12" tousername="53338822796@chatroom" type="2" idbuffer="media:0_0" md5="4e17676ded609cbd75abb270a394d8b0" len="81610" productid="" androidmd5="4e17676ded609cbd75abb270a394d8b0" androidlen="81610" s60v3md5="4e17676ded609cbd75abb270a394d8b0" s60v3len="81610" s60v5md5="4e17676ded609cbd75abb270a394d8b0" s60v5len="81610" cdnurl="http://vweixinf.tc.qq.com/110/20401/stodownload?m=4e17676ded609cbd75abb270a394d8b0&amp;filekey=30440201010430302e02016e04025348042034653137363736646564363039636264373561626232373061333934643862300203013eca040d00000004627466730000000132&amp;hy=SH&amp;storeid=2646a1ea50000289d889d78490000006e01004fb15348276ecb01e6b8975fe&amp;ef=1&amp;bizid=1022" designerid="" thumburl="" encrypturl="http://vweixinf.tc.qq.com/110/20402/stodownload?m=213492e48713f65c39af8b7764bbc5fc&amp;filekey=30440201010430302e02016e04025348042032313334393265343837313366363563333961663862373736346262633566630203013ed0040d00000004627466730000000132&amp;hy=SH&amp;storeid=2646a1ea50000ba95889d78490000006e02004fb25348276ecb01e6b897611&amp;ef=2&amp;bizid=1022" aeskey="f5b0f25aea124590b405e0204e3b1a4e" externurl="http://vweixinf.tc.qq.com/110/20403/stodownload?m=14448fb1f2948b25cedbc785bc36ec45&amp;filekey=3043020101042f302d02016e040253480420313434343866623166323934386232356365646263373835626333366563343502027160040d00000004627466730000000132&amp;hy=SH&amp;storeid=2646a1ea5000188bc889d78490000006e03004fb35348276ecb01e6b89762a&amp;ef=3&amp;bizid=1022" externmd5="d011dc4586938b18a1f8a405e4d14449" width="240" height="240" tpurl="" tpauthkey="" attachedtext="" attachedtextcolor="" lensid="" emojiattr="" linkid="" desc=""></emoji><gameext type="0" content="0"></gameext></msg>,2024/9/25 7:54,周靖博,曉akatsuki,wxid_ca93eprz4dud12
47948,12,1,0,0,1727222105,,不然怎么给你拍出这种效果,2024/9/25 7:55,苏-祝哲楷-24421036,英玠,wxid_1zeuiqqkqgqp22
47949,12,1,0,0,1727222113,,[让我看看],2024/9/25 7:55,白博瑄,Bobby,wxid_bgbffqh5og7z22
47950,12,1,0,0,1727222117,,[裂开],2024/9/25 7:55,智文静,风和水的约定,wxid_v1wybff3kymy22
47952,12,1,0,0,1727222134,,没雾拍出这种效果略有离谱,2024/9/25 7:55,苏-祝哲楷-24421036,英玠,wxid_1zeuiqqkqgqp22
47953,12,49,57,0,1727222136,,,2024/9/25 7:55,人工智能  赵奇,梦想，理应飞翔,wxid_d7bb0l4k1rum12
47954,12,1,0,0,1727222141,,那不是晨雾吗？,2024/9/25 7:55,李璨宇,璨,wxid_pnhiw5q0io2s22
47955,12,1,0,0,1727222142,,这是雾,2024/9/25 7:55,赵福睿,yanami,wxid_f8rwj3qlzdw222
47957,12,1,0,0,1727222146,,有眼光@人工智能  赵奇?,2024/9/25 7:55,智文静,风和水的约定,wxid_v1wybff3kymy22
47958,12,1,0,0,1727222147,,不是霾,2024/9/25 7:55,赵福睿,yanami,wxid_f8rwj3qlzdw222
47959,12,1,0,0,1727222150,,[傲慢],2024/9/25 7:55,赵福睿,yanami,wxid_f8rwj3qlzdw222
47960,12,1,0,0,1727222156,,[擦汗],2024/9/25 7:55,李璨宇,璨,wxid_pnhiw5q0io2s22
47961,12,1,0,0,1727222158,,就是,2024/9/25 7:55,智文静,风和水的约定,wxid_v1wybff3kymy22
47962,12,1,0,0,1727222159,,（确实还没到霾的程度）,2024/9/25 7:55,魏子彧,未来電波基地,wxid_wbnuunbi6cn122
47963,12,1,0,0,1727222162,,[傲慢],2024/9/25 7:56,智文静,风和水的约定,wxid_v1wybff3kymy22
47965,12,1,0,0,1727222176,,以后会见到的,2024/9/25 7:56,魏子彧,未来電波基地,wxid_wbnuunbi6cn122
47966,12,47,0,0,1727222180,,<msg><emoji fromusername = "wxid_wbnuunbi6cn122" tousername = "53338822796@chatroom" type="2" idbuffer="media:0_0" md5="6ee1720d075c5e288f47158c7f8b700e" len = "95815" productid="" androidmd5="6ee1720d075c5e288f47158c7f8b700e" androidlen="95815" s60v3md5 = "6ee1720d075c5e288f47158c7f8b700e" s60v3len="95815" s60v5md5 = "6ee1720d075c5e288f47158c7f8b700e" s60v5len="95815" cdnurl = "http://vweixinf.tc.qq.com/110/20401/stodownload?m=6ee1720d075c5e288f47158c7f8b700e&amp;filekey=30440201010430302e02016e04025348042036656531373230643037356335653238386634373135386337663862373030650203017647040d00000004627466730000000132&amp;hy=SH&amp;storeid=2662e11960002006e91cfb63d0000006e01004fb1534800e86bc1e688d3ed5&amp;ef=1&amp;bizid=1022" designerid = "" thumburl = "" encrypturl = "http://vweixinf.tc.qq.com/110/20402/stodownload?m=b9fb92b4b889eee72c4a064f99de8f3c&amp;filekey=30440201010430302e02016e04025348042062396662393262346238383965656537326334613036346639396465386633630203017650040d00000004627466730000000132&amp;hy=SH&amp;storeid=2662e11960002e17391cfb63d0000006e02004fb2534800e86bc1e688d3ef9&amp;ef=2&amp;bizid=1022" aeskey= "9eda09b3eee942769d76e9608464fbd4" externurl = "http://vweixinf.tc.qq.com/110/20403/stodownload?m=7d99e542e695cba566fd79408f58516a&amp;filekey=3043020101042f302d02016e040253480420376439396535343265363935636261353636666437393430386635383531366102021640040d00000004627466730000000132&amp;hy=SH&amp;storeid=2662e11960003ad0391cfb63d0000006e03004fb3534800e86bc1e688d3f0e&amp;ef=3&amp;bizid=1022" externmd5 = "e557967a798435cffd333c2d4148c6e2" width= "300" height= "300" tpurl= "" tpauthkey= "" attachedtext= "" attachedtextcolor= "" lensid= "" emojiattr= "" linkid= "" desc= "" ></emoji> <gameext type="0" content="0" ></gameext></msg>,2024/9/25 7:56,魏子彧,未来電波基地,wxid_wbnuunbi6cn122
47967,12,47,0,0,1727222186,,<msg><emoji fromusername="wxid_1zeuiqqkqgqp22" tousername="53338822796@chatroom" type="2" idbuffer="media:0_0" md5="7d5fbe3d5ef07edaadfb7d375b8e12bb" len="168873" productid="" androidmd5="7d5fbe3d5ef07edaadfb7d375b8e12bb" androidlen="168873" s60v3md5="7d5fbe3d5ef07edaadfb7d375b8e12bb" s60v3len="168873" s60v5md5="7d5fbe3d5ef07edaadfb7d375b8e12bb" s60v5len="168873" cdnurl="http://wxapp.tc.qq.com/262/20304/stodownload?m=7d5fbe3d5ef07edaadfb7d375b8e12bb&amp;filekey=30350201010421301f020201060402534804107d5fbe3d5ef07edaadfb7d375b8e12bb02030293a9040d00000004627466730000000132&amp;hy=SH&amp;storeid=266da6bac0009fbbb678502850000010600004f5053480173f03156712cb36&amp;bizid=1023" designerid="" thumburl="" encrypturl="http://wxapp.tc.qq.com/262/20304/stodownload?m=6ec146b0775bb11abebfb095caefbd07&amp;filekey=30350201010421301f020201060402534804106ec146b0775bb11abebfb095caefbd0702030293b0040d00000004627466730000000132&amp;hy=SH&amp;storeid=266da6bac000beebd678502850000010600004f50534806361b01e737f4505&amp;bizid=1023" aeskey="bc75b8ac5fd78d59d13e802f1928123a" externurl="http://wxapp.tc.qq.com/262/20304/stodownload?m=12ed18bdba7c720c207fe9de3750eac9&amp;filekey=30340201010420301e0202010604025348041012ed18bdba7c720c207fe9de3750eac902025550040d00000004627466730000000132&amp;hy=SH&amp;storeid=266da6bb100099bec678502850000010600004f50534821b370315695ca6fa&amp;bizid=1023" externmd5="90b0bea474f2feb37bfc3fab48a1f88b" width="101" height="75" tpurl="" tpauthkey="" attachedtext="" attachedtextcolor="" lensid="" emojiattr="" linkid="" desc=""></emoji></msg>,2024/9/25 7:56,苏-祝哲楷-24421036,英玠,wxid_1zeuiqqkqgqp22
48281,12,10000,0,0,1727229049,,<revokemsg>"张宸" 撤回了一条消息</revokemsg>,2024/9/25 9:50,张宸,今晚早点睡,wxid_eej0c8prr8ri21
48612,12,1,0,0,1727343235,,兄弟们，打分的条什么时候发的[旺柴],2024/9/26 17:33,人工智能 陶洪业,嘻 嘻,wxid_t73brwvnctjd22
48921,12,1,0,0,1727345103,,刚才那节课间,2024/9/26 18:05,周靖博,曉akatsuki,wxid_ca93eprz4dud12
48924,12,1,0,0,1727345112,,发给各组组长的,2024/9/26 18:05,周靖博,曉akatsuki,wxid_ca93eprz4dud12
48956,12,1,0,0,1727345331,,满分多少,2024/9/26 18:08,张行舟,行者,wxid_q2azdaza61w222
48969,12,1,0,0,1727345419,,35,2024/9/26 18:10,黄冠杰,EBXXIV,wxid_upm6k8jx35gj22
48971,12,47,0,0,1727345430,,<msg><emoji fromusername="wxid_upm6k8jx35gj22" tousername="53338822796@chatroom" type="2" idbuffer="media:0_0" md5="b939906e37b13d2a7e01b8a9b4cce639" len="165471" productid="" androidmd5="b939906e37b13d2a7e01b8a9b4cce639" androidlen="165471" s60v3md5="b939906e37b13d2a7e01b8a9b4cce639" s60v3len="165471" s60v5md5="b939906e37b13d2a7e01b8a9b4cce639" s60v5len="165471" cdnurl="http://vweixinf.tc.qq.com/110/20401/stodownload?m=b939906e37b13d2a7e01b8a9b4cce639&amp;filekey=30440201010430302e02016e0402534804206239333939303665333762313364326137653031623861396234636365363339020302865f040d00000004627466730000000131&amp;hy=SH&amp;storeid=323032313037323531363537333230303038386532656362336530633035396631313964303930303030303036653031303034666231&amp;ef=1&amp;bizid=1022" designerid="" thumburl="" encrypturl="http://vweixinf.tc.qq.com/110/20402/stodownload?m=3de86e70fff6adeef655bf6fc9c14a33&amp;filekey=30440201010430302e02016e04025348042033646538366537306666663661646565663635356266366663396331346133330203028660040d00000004627466730000000131&amp;hy=SH&amp;storeid=323032313037323531363537333230303039636135346362336530633035396631313964303930303030303036653032303034666232&amp;ef=2&amp;bizid=1022" aeskey="0318b8f76b3d45768d72b52ba73828b5" externurl="http://vweixinf.tc.qq.com/110/20403/stodownload?m=494bbb5ab78dc1cf2cb55de9e559e572&amp;filekey=3043020101042f302d02016e040253480420343934626262356162373864633163663263623535646539653535396535373202023300040d00000004627466730000000131&amp;hy=SH&amp;storeid=323032313037323531363537333230303061346432616362336530633035396631313964303930303030303036653033303034666233&amp;ef=3&amp;bizid=1022" externmd5="67f597445795ec6038e2fada88881437" width="640" height="568" tpurl="" tpauthkey="" attachedtext="" attachedtextcolor="" lensid="" emojiattr="" linkid="" desc=""></emoji></msg>,2024/9/26 18:10,黄冠杰,EBXXIV,wxid_upm6k8jx35gj22
48982,12,1,0,0,1727345526,,啊？,2024/9/26 18:12,张嘉洲,Nellaf,wxid_3277w720giud12
48984,12,49,57,0,1727345535,,,2024/9/26 18:12,张嘉洲,Nellaf,wxid_3277w720giud12
48987,12,1,0,0,1727345560,,我也,2024/9/26 18:12,张行舟,行者,wxid_q2azdaza61w222
48988,12,1,0,0,1727345561,,77的没拿到吧,2024/9/26 18:12,高嘉焕,焕焕,wxid_27dzdb2mc8k622
48992,12,1,0,0,1727345570,,上午不是课代表搞错了吗,2024/9/26 18:12,高嘉焕,焕焕,wxid_27dzdb2mc8k622
48993,12,1,0,0,1727345571,,母鸡啊,2024/9/26 18:12,张嘉洲,Nellaf,wxid_3277w720giud12
48994,12,1,0,0,1727345574,,哦哦哦,2024/9/26 18:12,张嘉洲,Nellaf,wxid_3277w720giud12
49205,12,1,0,0,1727347024,,？你们思政课跟我们不是一块上吧,2024/9/26 18:37,赵福睿,yanami,wxid_f8rwj3qlzdw222
50025,12,10000,0,0,1727356424,,群收款消息，请在手机上查看,2024/9/26 21:13,,,
50488,12,3,0,0,1727393901,,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""9b06d503872f5a59eb791f1b7700611f"" encryver=""1"" cdnthumbaeskey=""9b06d503872f5a59eb791f1b7700611f"" cdnthumburl=""3057020100044b3049020100020493858d8b02032f4fbb0204cf6a1f6f020466f5f06d042432396666393731622d393837312d343362372d613836352d613339313065623230383563020405250a020201000405004c556b00"" cdnthumblength=""5377"" cdnthumbheight=""90"" cdnthumbwidth=""120"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3057020100044b3049020100020493858d8b02032f4fbb0204cf6a1f6f020466f5f06d042432396666393731622d393837312d343362372d613836352d613339313065623230383563020405250a020201000405004c556b00"" length=""169065"" md5=""3a1ec98686edf5c3e0144dad9410ddea"" hevc_mid_size=""169065"" originsourcemd5=""56518c428e8fb7a5ce3116a29d1f522d"" />
	<platform_signature />
	<imgdatahash />
	<ImgSourceInfo>
		<ImgSourceUrl />
		<BizType>0</BizType>
	</ImgSourceInfo>
</msg>
",2024/9/27 7:38,智文静,风和水的约定,wxid_v1wybff3kymy22
50489,12,1,0,0,1727393909,,好多蓝白小子,2024/9/27 7:38,智文静,风和水的约定,wxid_v1wybff3kymy22
50732,12,1,0,0,1727410211,,中午十二点半我们学院新生杯继续开打～大家多多到场支持一下,2024/9/27 12:10,导师,William,wxid_op28k5ozc76p22
50735,12,1,0,0,1727410229,,哇哦,2024/9/27 12:10,智文静,风和水的约定,wxid_v1wybff3kymy22
50736,12,1,0,0,1727410236,,话说还有几场比赛,2024/9/27 12:10,智文静,风和水的约定,wxid_v1wybff3kymy22
50737,12,1,0,0,1727410267,,1,2024/9/27 12:11,吴瀚,航空母舰舰长,wxid_hvi718uqwmja22
50739,12,1,0,1,1727410289,,已经打了两场，一场弃权，这场如果输了就淘汰了,2024/9/27 12:11,陈昱翰,斯佩des,wxid_sqq1uil12c3o22
50740,12,1,0,1,1727410293,,赢了晋级,2024/9/27 12:11,陈昱翰,斯佩des,wxid_sqq1uil12c3o22
50742,12,1,0,0,1727410299,,wow,2024/9/27 12:11,智文静,风和水的约定,wxid_v1wybff3kymy22
50745,12,47,0,0,1727410327,,<msg><emoji fromusername = "wxid_v1wybff3kymy22" tousername = "53338822796@chatroom" type="1" idbuffer="media:0_0" md5="c7cc25e795dd713f69b2158f4637fe2b" len = "11122" productid="com.tencent.xin.emoticon.person.stiker_165749382175bbdd414678df23" androidmd5="c7cc25e795dd713f69b2158f4637fe2b" androidlen="11122" s60v3md5 = "c7cc25e795dd713f69b2158f4637fe2b" s60v3len="11122" s60v5md5 = "c7cc25e795dd713f69b2158f4637fe2b" s60v5len="11122" cdnurl = "http://mmbiz.qpic.cn/mmemoticon/ajNVdqHZLLCmxPqI7fND1hd56pOeibd0dhtuUdFxBgdo7icxJNfqcIX4xvZoteJqiar/0" designerid = "" thumburl = "http://mmbiz.qpic.cn/mmemoticon/ajNVdqHZLLCmxPqI7fND1tUDMSnMko7RXiadteuceMSMlylUbXUWlREFmGue4lD4O/0" encrypturl = "http://wxapp.tc.qq.com/262/20304/stodownload?m=05e0f6c7f6ce602118dd416b624a291d&amp;filekey=30340201010420301e0202010604025348041005e0f6c7f6ce602118dd416b624a291d02022b80040d00000004627466730000000131&amp;hy=SH&amp;storeid=32303232303731333136313334393030306235623131623436353937343539653762646230393030303030313036&amp;bizid=1023" aeskey= "b585d120fa6e2ae796fdd71b8eee15cd" externurl = "http://wxapp.tc.qq.com/262/20304/stodownload?m=fc6749af0c3beddf9268f28342b1981f&amp;filekey=30340201010420301e020201060402535a0410fc6749af0c3beddf9268f28342b1981f020212f0040d00000004627466730000000131&amp;hy=SZ&amp;storeid=32303232303731333136353330333030303365656139306535323931333138643536383830393030303030313036&amp;bizid=1023" externmd5 = "bc82f7b64d352d655dafd1c865ff831f" width= "240" height= "240" tpurl= "" tpauthkey= "" attachedtext= "" attachedtextcolor= "" lensid= "" emojiattr= "" linkid= "" desc= "ChEKB2RlZmF1bHQSBuWKoOayuQ==" ></emoji> </msg>,2024/9/27 12:12,智文静,风和水的约定,wxid_v1wybff3kymy22
50746,12,1,0,0,1727410339,,加油！我要是干的完活就跑过去,2024/9/27 12:12,导师,William,wxid_op28k5ozc76p22
50747,12,1,0,0,1727410351,,hhh,2024/9/27 12:12,智文静,风和水的约定,wxid_v1wybff3kymy22
50748,12,1,0,0,1727410356,,大家有空的都去看看加加油～,2024/9/27 12:12,导师,William,wxid_op28k5ozc76p22
50749,12,10000,4,0,1727410449,,"""张宸"" 拍了拍我",2024/9/27 12:14,张宸,今晚早点睡,wxid_eej0c8prr8ri21
50761,12,10000,4,0,1727410894,,"""白博瑄"" 拍了拍我",2024/9/27 12:21,白博瑄,Bobby,wxid_bgbffqh5og7z22
50763,12,10000,4,0,1727411220,,"""张瑞杨"" 拍了拍我",2024/9/27 12:27,梦拓-张瑞杨,ZRY,wxid_p98l9madngut22
